harness,task,model,run,capability_mode,telemetry_trust,tool_set,build_ok,test_ok,in_tok,out_tok,cost_usd,model_calls,telemetry_note,latency_s,workdir,transcript_path,error
raw_api,data-feat1-customer-ranking,minimax/minimax-m3,2,single_shot,exact,,True,True,547,697,0.001,1,legacy raw_api row; one OpenRouter request,13.1,results\data-feat1-customer-ranking__minimax_minimax-m3__r2,results\data-feat1-customer-ranking__minimax_minimax-m3__r2/_raw_response.txt,
raw_api,data-feat1-customer-ranking,minimax/minimax-m3,3,single_shot,exact,,True,True,547,621,0.0009,1,legacy raw_api row; one OpenRouter request,10.1,results\data-feat1-customer-ranking__minimax_minimax-m3__r3,results\data-feat1-customer-ranking__minimax_minimax-m3__r3/_raw_response.txt,
raw_api,data-feat1-customer-ranking,deepseek/deepseek-v4-flash,1,single_shot,exact,,True,True,390,702,0.0002,1,legacy raw_api row; one OpenRouter request,5.6,results\data-feat1-customer-ranking__deepseek_deepseek-v4-flash__r1,results\data-feat1-customer-ranking__deepseek_deepseek-v4-flash__r1/_raw_response.txt,
raw_api,data-feat1-customer-ranking,deepseek/deepseek-v4-flash,2,single_shot,exact,,True,True,390,832,0.0002,1,legacy raw_api row; one OpenRouter request,9.4,results\data-feat1-customer-ranking__deepseek_deepseek-v4-flash__r2,results\data-feat1-customer-ranking__deepseek_deepseek-v4-flash__r2/_raw_response.txt,
raw_api,data-feat1-customer-ranking,deepseek/deepseek-v4-flash,3,single_shot,exact,,True,True,390,898,0.0002,1,legacy raw_api row; one OpenRouter request,9.5,results\data-feat1-customer-ranking__deepseek_deepseek-v4-flash__r3,results\data-feat1-customer-ranking__deepseek_deepseek-v4-flash__r3/_raw_response.txt,
raw_api,data-feat1-customer-ranking,z-ai/glm-4.7,1,single_shot,exact,,True,True,371,1625,0.003,1,legacy raw_api row; one OpenRouter request,20.3,results\data-feat1-customer-ranking__z-ai_glm-4.7__r1,results\data-feat1-customer-ranking__z-ai_glm-4.7__r1/_raw_response.txt,
raw_api,data-feat1-customer-ranking,z-ai/glm-4.7,2,single_shot,exact,,True,True,371,1418,0.0026,1,legacy raw_api row; one OpenRouter request,19.0,results\data-feat1-customer-ranking__z-ai_glm-4.7__r2,results\data-feat1-customer-ranking__z-ai_glm-4.7__r2/_raw_response.txt,
raw_api,data-feat1-customer-ranking,z-ai/glm-4.7,3,single_shot,exact,,True,True,371,1787,0.0033,1,legacy raw_api row; one OpenRouter request,54.0,results\data-feat1-customer-ranking__z-ai_glm-4.7__r3,results\data-feat1-customer-ranking__z-ai_glm-4.7__r3/_raw_response.txt,
raw_api,data-bug1-sales-genre,qwen/qwen3.7-plus,1,single_shot,exact,,True,True,319,830,0.0012,1,legacy raw_api row; one OpenRouter request,17.3,results\data-bug1-sales-genre__qwen_qwen3.7-plus__r1,results\data-bug1-sales-genre__qwen_qwen3.7-plus__r1/_raw_response.txt,
raw_api,data-bug1-sales-genre,qwen/qwen3.7-plus,2,single_shot,exact,,True,True,319,788,0.0011,1,legacy raw_api row; one OpenRouter request,15.6,results\data-bug1-sales-genre__qwen_qwen3.7-plus__r2,results\data-bug1-sales-genre__qwen_qwen3.7-plus__r2/_raw_response.txt,
raw_api,data-bug1-sales-genre,qwen/qwen3.7-plus,3,single_shot,exact,,True,True,319,564,0.0008,1,legacy raw_api row; one OpenRouter request,12.2,results\data-bug1-sales-genre__qwen_qwen3.7-plus__r3,results\data-bug1-sales-genre__qwen_qwen3.7-plus__r3/_raw_response.txt,
raw_api,data-bug1-sales-genre,google/gemini-3.1-flash-lite,1,single_shot,exact,,True,True,325,188,0.0004,1,legacy raw_api row; one OpenRouter request,2.9,results\data-bug1-sales-genre__google_gemini-3.1-flash-lite__r1,results\data-bug1-sales-genre__google_gemini-3.1-flash-lite__r1/_raw_response.txt,
raw_api,data-bug1-sales-genre,google/gemini-3.1-flash-lite,2,single_shot,exact,,True,True,324,188,0.0004,1,legacy raw_api row; one OpenRouter request,2.0,results\data-bug1-sales-genre__google_gemini-3.1-flash-lite__r2,results\data-bug1-sales-genre__google_gemini-3.1-flash-lite__r2/_raw_response.txt,
raw_api,data-bug1-sales-genre,google/gemini-3.1-flash-lite,3,single_shot,exact,,True,True,325,188,0.0004,1,legacy raw_api row; one OpenRouter request,1.9,results\data-bug1-sales-genre__google_gemini-3.1-flash-lite__r3,results\data-bug1-sales-genre__google_gemini-3.1-flash-lite__r3/_raw_response.txt,
raw_api,data-bug1-sales-genre,qwen/qwen3-coder-next,1,single_shot,exact,,True,True,301,161,0.0002,1,legacy raw_api row; one OpenRouter request,2.2,results\data-bug1-sales-genre__qwen_qwen3-coder-next__r1,results\data-bug1-sales-genre__qwen_qwen3-coder-next__r1/_raw_response.txt,
raw_api,data-bug1-sales-genre,qwen/qwen3-coder-next,2,single_shot,exact,,True,True,301,161,0.0002,1,legacy raw_api row; one OpenRouter request,3.6,results\data-bug1-sales-genre__qwen_qwen3-coder-next__r2,results\data-bug1-sales-genre__qwen_qwen3-coder-next__r2/_raw_response.txt,
raw_api,data-bug1-sales-genre,qwen/qwen3-coder-next,3,single_shot,exact,,True,True,301,161,0.0002,1,legacy raw_api row; one OpenRouter request,4.2,results\data-bug1-sales-genre__qwen_qwen3-coder-next__r3,results\data-bug1-sales-genre__qwen_qwen3-coder-next__r3/_raw_response.txt,
raw_api,data-bug1-sales-genre,tencent/hy3-preview,1,single_shot,exact,,True,True,328,485,0.0001,1,legacy raw_api row; one OpenRouter request,8.6,results\data-bug1-sales-genre__tencent_hy3-preview__r1,results\data-bug1-sales-genre__tencent_hy3-preview__r1/_raw_response.txt,
raw_api,data-bug1-sales-genre,tencent/hy3-preview,2,single_shot,exact,,True,True,328,468,0.0001,1,legacy raw_api row; one OpenRouter request,6.6,results\data-bug1-sales-genre__tencent_hy3-preview__r2,results\data-bug1-sales-genre__tencent_hy3-preview__r2/_raw_response.txt,
raw_api,data-bug1-sales-genre,tencent/hy3-preview,3,single_shot,exact,,True,True,328,574,0.0002,1,legacy raw_api row; one OpenRouter request,7.3,results\data-bug1-sales-genre__tencent_hy3-preview__r3,results\data-bug1-sales-genre__tencent_hy3-preview__r3/_raw_response.txt,
raw_api,data-bug1-sales-genre,qwen/qwen3-coder,1,single_shot,exact,,True,True,301,161,0.0004,1,legacy raw_api row; one OpenRouter request,5.4,results\data-bug1-sales-genre__qwen_qwen3-coder__r1,results\data-bug1-sales-genre__qwen_qwen3-coder__r1/_raw_response.txt,
raw_api,data-bug1-sales-genre,qwen/qwen3-coder,2,single_shot,exact,,True,True,301,160,0.0004,1,legacy raw_api row; one OpenRouter request,3.8,results\data-bug1-sales-genre__qwen_qwen3-coder__r2,results\data-bug1-sales-genre__qwen_qwen3-coder__r2/_raw_response.txt,
raw_api,data-bug1-sales-genre,qwen/qwen3-coder,3,single_shot,exact,,True,True,301,160,0.0004,1,legacy raw_api row; one OpenRouter request,3.4,results\data-bug1-sales-genre__qwen_qwen3-coder__r3,results\data-bug1-sales-genre__qwen_qwen3-coder__r3/_raw_response.txt,
raw_api,data-bug1-sales-genre,deepseek/deepseek-v4-pro,1,single_shot,exact,,True,True,312,359,0.0004,1,legacy raw_api row; one OpenRouter request,5.7,results\data-bug1-sales-genre__deepseek_deepseek-v4-pro__r1,results\data-bug1-sales-genre__deepseek_deepseek-v4-pro__r1/_raw_response.txt,
raw_api,data-bug1-sales-genre,deepseek/deepseek-v4-pro,2,single_shot,exact,,True,True,312,287,0.0004,1,legacy raw_api row; one OpenRouter request,5.7,results\data-bug1-sales-genre__deepseek_deepseek-v4-pro__r2,results\data-bug1-sales-genre__deepseek_deepseek-v4-pro__r2/_raw_response.txt,
raw_api,data-bug1-sales-genre,deepseek/deepseek-v4-pro,3,single_shot,exact,,True,True,312,395,0.0005,1,legacy raw_api row; one OpenRouter request,11.1,results\data-bug1-sales-genre__deepseek_deepseek-v4-pro__r3,results\data-bug1-sales-genre__deepseek_deepseek-v4-pro__r3/_raw_response.txt,
raw_api,data-bug1-sales-genre,z-ai/glm-5.2,1,single_shot,exact,,True,True,305,392,0.0019,1,legacy raw_api row; one OpenRouter request,21.8,results\data-bug1-sales-genre__z-ai_glm-5.2__r1,results\data-bug1-sales-genre__z-ai_glm-5.2__r1/_raw_response.txt,
raw_api,data-bug1-sales-genre,z-ai/glm-5.2,2,single_shot,exact,,True,True,305,378,0.0018,1,legacy raw_api row; one OpenRouter request,11.5,results\data-bug1-sales-genre__z-ai_glm-5.2__r2,results\data-bug1-sales-genre__z-ai_glm-5.2__r2/_raw_response.txt,
raw_api,data-bug1-sales-genre,z-ai/glm-5.2,3,single_shot,exact,,True,True,305,464,0.0022,1,legacy raw_api row; one OpenRouter request,19.2,results\data-bug1-sales-genre__z-ai_glm-5.2__r3,results\data-bug1-sales-genre__z-ai_glm-5.2__r3/_raw_response.txt,
raw_api,data-bug1-sales-genre,minimax/minimax-m2.7,1,single_shot,exact,,True,True,335,392,0.0005,1,legacy raw_api row; one OpenRouter request,10.5,results\data-bug1-sales-genre__minimax_minimax-m2.7__r1,results\data-bug1-sales-genre__minimax_minimax-m2.7__r1/_raw_response.txt,
raw_api,data-bug1-sales-genre,minimax/minimax-m2.7,2,single_shot,exact,,True,True,335,672,0.0008,1,legacy raw_api row; one OpenRouter request,15.5,results\data-bug1-sales-genre__minimax_minimax-m2.7__r2,results\data-bug1-sales-genre__minimax_minimax-m2.7__r2/_raw_response.txt,
raw_api,data-bug1-sales-genre,minimax/minimax-m2.7,3,single_shot,exact,,True,True,335,694,0.0008,1,legacy raw_api row; one OpenRouter request,16.6,results\data-bug1-sales-genre__minimax_minimax-m2.7__r3,results\data-bug1-sales-genre__minimax_minimax-m2.7__r3/_raw_response.txt,
raw_api,data-feat1-customer-ranking,qwen/qwen3.7-plus,1,single_shot,exact,,True,True,395,1840,0.0025,1,legacy raw_api row; one OpenRouter request,35.0,results\data-feat1-customer-ranking__qwen_qwen3.7-plus__r1,results\data-feat1-customer-ranking__qwen_qwen3.7-plus__r1/_raw_response.txt,
raw_api,data-feat1-customer-ranking,qwen/qwen3.7-plus,2,single_shot,exact,,True,True,395,1876,0.0025,1,legacy raw_api row; one OpenRouter request,36.1,results\data-feat1-customer-ranking__qwen_qwen3.7-plus__r2,results\data-feat1-customer-ranking__qwen_qwen3.7-plus__r2/_raw_response.txt,
raw_api,data-feat1-customer-ranking,qwen/qwen3.7-plus,3,single_shot,exact,,True,True,395,2114,0.0028,1,legacy raw_api row; one OpenRouter request,40.1,results\data-feat1-customer-ranking__qwen_qwen3.7-plus__r3,results\data-feat1-customer-ranking__qwen_qwen3.7-plus__r3/_raw_response.txt,
raw_api,data-feat1-customer-ranking,google/gemini-3.1-flash-lite,1,single_shot,exact,,True,True,394,325,0.0006,1,legacy raw_api row; one OpenRouter request,2.3,results\data-feat1-customer-ranking__google_gemini-3.1-flash-lite__r1,results\data-feat1-customer-ranking__google_gemini-3.1-flash-lite__r1/_raw_response.txt,
raw_api,data-feat1-customer-ranking,google/gemini-3.1-flash-lite,2,single_shot,exact,,True,True,394,325,0.0006,1,legacy raw_api row; one OpenRouter request,2.4,results\data-feat1-customer-ranking__google_gemini-3.1-flash-lite__r2,results\data-feat1-customer-ranking__google_gemini-3.1-flash-lite__r2/_raw_response.txt,
raw_api,data-feat1-customer-ranking,google/gemini-3.1-flash-lite,3,single_shot,exact,,True,True,394,325,0.0006,1,legacy raw_api row; one OpenRouter request,2.3,results\data-feat1-customer-ranking__google_gemini-3.1-flash-lite__r3,results\data-feat1-customer-ranking__google_gemini-3.1-flash-lite__r3/_raw_response.txt,
raw_api,data-feat1-customer-ranking,qwen/qwen3-coder-next,1,single_shot,exact,,True,True,375,304,0.0003,1,legacy raw_api row; one OpenRouter request,6.0,results\data-feat1-customer-ranking__qwen_qwen3-coder-next__r1,results\data-feat1-customer-ranking__qwen_qwen3-coder-next__r1/_raw_response.txt,
raw_api,data-feat1-customer-ranking,qwen/qwen3-coder-next,2,single_shot,exact,,True,True,375,304,0.0003,1,legacy raw_api row; one OpenRouter request,8.2,results\data-feat1-customer-ranking__qwen_qwen3-coder-next__r2,results\data-feat1-customer-ranking__qwen_qwen3-coder-next__r2/_raw_response.txt,
raw_api,data-feat1-customer-ranking,qwen/qwen3-coder-next,3,single_shot,exact,,True,True,375,305,0.0003,1,legacy raw_api row; one OpenRouter request,2.7,results\data-feat1-customer-ranking__qwen_qwen3-coder-next__r3,results\data-feat1-customer-ranking__qwen_qwen3-coder-next__r3/_raw_response.txt,
raw_api,data-feat1-customer-ranking,tencent/hy3-preview,1,single_shot,exact,,True,True,407,2577,0.0007,1,legacy raw_api row; one OpenRouter request,48.4,results\data-feat1-customer-ranking__tencent_hy3-preview__r1,results\data-feat1-customer-ranking__tencent_hy3-preview__r1/_raw_response.txt,
raw_api,data-feat1-customer-ranking,tencent/hy3-preview,2,single_shot,exact,,True,True,407,2022,0.0006,1,legacy raw_api row; one OpenRouter request,40.4,results\data-feat1-customer-ranking__tencent_hy3-preview__r2,results\data-feat1-customer-ranking__tencent_hy3-preview__r2/_raw_response.txt,
raw_api,data-feat1-customer-ranking,tencent/hy3-preview,3,single_shot,exact,,True,True,407,3852,0.001,1,legacy raw_api row; one OpenRouter request,71.2,results\data-feat1-customer-ranking__tencent_hy3-preview__r3,results\data-feat1-customer-ranking__tencent_hy3-preview__r3/_raw_response.txt,
raw_api,data-feat1-customer-ranking,qwen/qwen3-coder,1,single_shot,exact,,True,True,375,263,0.0006,1,legacy raw_api row; one OpenRouter request,8.2,results\data-feat1-customer-ranking__qwen_qwen3-coder__r1,results\data-feat1-customer-ranking__qwen_qwen3-coder__r1/_raw_response.txt,
raw_api,data-feat1-customer-ranking,qwen/qwen3-coder,2,single_shot,exact,,True,True,375,262,0.0006,1,legacy raw_api row; one OpenRouter request,5.5,results\data-feat1-customer-ranking__qwen_qwen3-coder__r2,results\data-feat1-customer-ranking__qwen_qwen3-coder__r2/_raw_response.txt,
raw_api,data-feat1-customer-ranking,qwen/qwen3-coder,3,single_shot,exact,,True,True,375,278,0.0006,1,legacy raw_api row; one OpenRouter request,4.9,results\data-feat1-customer-ranking__qwen_qwen3-coder__r3,results\data-feat1-customer-ranking__qwen_qwen3-coder__r3/_raw_response.txt,
raw_api,data-feat1-customer-ranking,deepseek/deepseek-v4-pro,1,single_shot,exact,,True,True,390,954,0.001,1,legacy raw_api row; one OpenRouter request,13.5,results\data-feat1-customer-ranking__deepseek_deepseek-v4-pro__r1,results\data-feat1-customer-ranking__deepseek_deepseek-v4-pro__r1/_raw_response.txt,
raw_api,data-feat1-customer-ranking,deepseek/deepseek-v4-pro,2,single_shot,exact,,True,True,390,1412,0.0014,1,legacy raw_api row; one OpenRouter request,15.9,results\data-feat1-customer-ranking__deepseek_deepseek-v4-pro__r2,results\data-feat1-customer-ranking__deepseek_deepseek-v4-pro__r2/_raw_response.txt,
raw_api,data-feat1-customer-ranking,deepseek/deepseek-v4-pro,3,single_shot,exact,,True,True,390,967,0.001,1,legacy raw_api row; one OpenRouter request,80.4,results\data-feat1-customer-ranking__deepseek_deepseek-v4-pro__r3,results\data-feat1-customer-ranking__deepseek_deepseek-v4-pro__r3/_raw_response.txt,
raw_api,data-feat1-customer-ranking,z-ai/glm-5.2,1,single_shot,exact,,True,True,378,706,0.0032,1,legacy raw_api row; one OpenRouter request,41.3,results\data-feat1-customer-ranking__z-ai_glm-5.2__r1,results\data-feat1-customer-ranking__z-ai_glm-5.2__r1/_raw_response.txt,
raw_api,data-feat1-customer-ranking,z-ai/glm-5.2,2,single_shot,exact,,True,True,378,605,0.0028,1,legacy raw_api row; one OpenRouter request,12.2,results\data-feat1-customer-ranking__z-ai_glm-5.2__r2,results\data-feat1-customer-ranking__z-ai_glm-5.2__r2/_raw_response.txt,
raw_api,data-feat1-customer-ranking,z-ai/glm-5.2,3,single_shot,exact,,True,True,378,1382,0.0059,1,legacy raw_api row; one OpenRouter request,7.7,results\data-feat1-customer-ranking__z-ai_glm-5.2__r3,results\data-feat1-customer-ranking__z-ai_glm-5.2__r3/_raw_response.txt,
raw_api,data-feat1-customer-ranking,minimax/minimax-m2.7,1,single_shot,exact,,True,True,412,1305,0.0014,1,legacy raw_api row; one OpenRouter request,21.9,results\data-feat1-customer-ranking__minimax_minimax-m2.7__r1,results\data-feat1-customer-ranking__minimax_minimax-m2.7__r1/_raw_response.txt,
raw_api,data-feat1-customer-ranking,minimax/minimax-m2.7,2,single_shot,exact,,True,True,412,2105,0.0022,1,legacy raw_api row; one OpenRouter request,48.5,results\data-feat1-customer-ranking__minimax_minimax-m2.7__r2,results\data-feat1-customer-ranking__minimax_minimax-m2.7__r2/_raw_response.txt,
raw_api,data-feat1-customer-ranking,minimax/minimax-m2.7,3,single_shot,exact,,True,True,412,1204,0.0013,1,legacy raw_api row; one OpenRouter request,26.8,results\data-feat1-customer-ranking__minimax_minimax-m2.7__r3,results\data-feat1-customer-ranking__minimax_minimax-m2.7__r3/_raw_response.txt,
opencode,data-bug1-sales-genre,opencode-go/deepseek-v4-flash,1,agent_iterated,parsed,default,True,True,25341,492,0.003975,4,opencode: 4 usage record(s); cost_from_cli,13.4,/Users/mihai/code/nter/model-benchmarking/results/opencode__data-bug1-sales-genre__opencode-go_deepseek-v4-flash__r1,/Users/mihai/code/nter/model-benchmarking/results/opencode__data-bug1-sales-genre__opencode-go_deepseek-v4-flash__r1/_raw_response.txt,
opencode,data-bug1-sales-genre,opencode-go/deepseek-v4-flash,2,agent_iterated,parsed,default,True,True,25578,499,0.003984,4,opencode: 4 usage record(s); cost_from_cli,13.5,/Users/mihai/code/nter/model-benchmarking/results/opencode__data-bug1-sales-genre__opencode-go_deepseek-v4-flash__r2,/Users/mihai/code/nter/model-benchmarking/results/opencode__data-bug1-sales-genre__opencode-go_deepseek-v4-flash__r2/_raw_response.txt,
opencode,data-bug1-sales-genre,opencode-go/deepseek-v4-flash,3,agent_iterated,parsed,default,True,True,25288,438,0.003944,4,opencode: 4 usage record(s); cost_from_cli,13.4,/Users/mihai/code/nter/model-benchmarking/results/opencode__data-bug1-sales-genre__opencode-go_deepseek-v4-flash__r3,/Users/mihai/code/nter/model-benchmarking/results/opencode__data-bug1-sales-genre__opencode-go_deepseek-v4-flash__r3/_raw_response.txt,
opencode,data-feat1-customer-ranking,opencode-go/deepseek-v4-flash,1,agent_iterated,parsed,default,True,True,25341,645,0.004019,4,opencode: 4 usage record(s); cost_from_cli,14.9,/Users/mihai/code/nter/model-benchmarking/results/opencode__data-feat1-customer-ranking__opencode-go_deepseek-v4-flash__r1,/Users/mihai/code/nter/model-benchmarking/results/opencode__data-feat1-customer-ranking__opencode-go_deepseek-v4-flash__r1/_raw_response.txt,
opencode,data-feat1-customer-ranking,opencode-go/deepseek-v4-flash,2,agent_iterated,parsed,default,True,True,27053,1155,0.004629,7,opencode: 7 usage record(s); cost_from_cli,23.1,/Users/mihai/code/nter/model-benchmarking/results/opencode__data-feat1-customer-ranking__opencode-go_deepseek-v4-flash__r2,/Users/mihai/code/nter/model-benchmarking/results/opencode__data-feat1-customer-ranking__opencode-go_deepseek-v4-flash__r2/_raw_response.txt,
opencode,data-feat1-customer-ranking,opencode-go/deepseek-v4-flash,3,agent_iterated,parsed,default,True,True,25347,702,0.004155,4,opencode: 4 usage record(s); cost_from_cli,19.0,/Users/mihai/code/nter/model-benchmarking/results/opencode__data-feat1-customer-ranking__opencode-go_deepseek-v4-flash__r3,/Users/mihai/code/nter/model-benchmarking/results/opencode__data-feat1-customer-ranking__opencode-go_deepseek-v4-flash__r3/_raw_response.txt,
